dt,dt_iso,timezone,city_name,lat,lon,temp,temp_min,temp_max,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,weather_id,weather_main,weather_description,weather_icon
1554688800,2019-04-08 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.47,-0.01,3.21,8,10,,,,,,800,Clear,sky is clear,01n
1554692400,2019-04-08 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.46,0.3,2.85,10,10,,,,,,800,Clear,sky is clear,01n
1554696000,2019-04-08 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.51,0.46,2.29,8.6,18,13.8,,,,,800,Clear,sky is clear,01n
1554699600,2019-04-08 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.55,0.41,2.64,10,20,,,,,,800,Clear,sky is clear,01d
1554703200,2019-04-08 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.7,1.59,3.4,9.8,19,15.6,,,,,800,Clear,sky is clear,01d
1554706800,2019-04-08 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.87,2.69,4.71,9,10,,,,,,800,Clear,sky is clear,01d
1554710400,2019-04-08 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.15,3.75,6.02,9,30,,,,,,802,Clouds,scattered clouds,03d
1554714000,2019-04-08 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.18,4.9,6.91,8,10,,,,,,803,Clouds,broken clouds,04d
1554717600,2019-04-08 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.74,5.54,7.45,8,10,,,,,,801,Clouds,few clouds,02d
1554721200,2019-04-08 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.77,5.6,9.06,7,20,,,,,,801,Clouds,few clouds,02d
1554724800,2019-04-08 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.83,6.53,9.12,7,10,14,,,,,802,Clouds,scattered clouds,03d
1554728400,2019-04-08 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.97,6.66,8.95,7,20,,,,,,801,Clouds,few clouds,02d
1554732000,2019-04-08 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.34,6.66,9.83,6,10,,,,,,801,Clouds,few clouds,02d
1554735600,2019-04-08 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.14,6.66,9.42,7,10,,,,,,800,Clear,sky is clear,01d
1554739200,2019-04-08 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.36,6.1,8.92,7,360,,,,,,800,Clear,sky is clear,01d
1554742800,2019-04-08 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.71,5.49,7.61,5,360,,,,,,800,Clear,sky is clear,01d
1554746400,2019-04-08 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.61,3.58,5.97,6,10,12,,,,,800,Clear,sky is clear,01d
1554750000,2019-04-08 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.58,2.29,4.91,5,360,,,,,,800,Clear,sky is clear,01n
1554753600,2019-04-08 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.38,1.39,3.75,5,30,,,,,,800,Clear,sky is clear,01n
1554757200,2019-04-08 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.62,0.38,2.85,6,20,,,,,,800,Clear,sky is clear,01n
1554760800,2019-04-08 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.06,-0.1,2.64,4,20,,,,,,800,Clear,sky is clear,01n
1554764400,2019-04-08 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.11,-1.24,1.27,4.8,10,9.1,,,,,800,Clear,sky is clear,01n
1554768000,2019-04-09 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.13,-1.99,1.74,3,10,12,,,2.79,,601,Snow,snow,13n
1554771600,2019-04-09 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.7,-2.87,0.47,3,10,,,,,,800,Clear,sky is clear,01n
1554775200,2019-04-09 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.62,-4.11,0.42,3,350,,,,,,800,Clear,sky is clear,01n
1554778800,2019-04-09 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.5,-4.53,0.62,6,10,,,,,,800,Clear,sky is clear,01n
1554782400,2019-04-09 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.76,-5.09,0.07,5.5,11,9.7,,,,,800,Clear,sky is clear,01n
1554786000,2019-04-09 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.19,-4.53,0.07,6,10,,,,,,800,Clear,sky is clear,01d
1554789600,2019-04-09 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.17,-2.23,1.71,4.2,5,10.4,,,,,800,Clear,sky is clear,01d
1554793200,2019-04-09 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.64,0.47,3.01,6,30,,,,,,800,Clear,sky is clear,01d
1554796800,2019-04-09 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.88,1.49,3.8,6.4,21,12.4,,,,,800,Clear,sky is clear,01d
1554800400,2019-04-09 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.86,2.6,4.62,7,30,,,,,,800,Clear,sky is clear,01d
1554804000,2019-04-09 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.8,3.19,5.62,8,22,11.6,,,,,800,Clear,sky is clear,01d
1554807600,2019-04-09 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.86,4.29,6.97,8,20,,,,,,800,Clear,sky is clear,01d
1554811200,2019-04-09 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.47,4.86,7.72,7,10,13,,,,,800,Clear,sky is clear,01d
1554814800,2019-04-09 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.93,5.42,7.95,8,340,,,,,,800,Clear,sky is clear,01d
1554818400,2019-04-09 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.22,5.54,8.22,9,20,,,,,,802,Clouds,scattered clouds,03d
1554822000,2019-04-09 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.78,5.54,7.69,7.6,357,12.4,,,,,801,Clouds,few clouds,02d
1554825600,2019-04-09 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.12,4.99,7.61,7,10,,,,,,803,Clouds,broken clouds,04d
1554829200,2019-04-09 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.48,4.74,6.5,5,20,,,,,,800,Clear,sky is clear,01d
1554832800,2019-04-09 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.47,2.38,4.86,6,30,13,,,,,801,Clouds,few clouds,02d
1554836400,2019-04-09 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.08,0.39,4.3,5,30,,,,,,800,Clear,sky is clear,01n
1554840000,2019-04-09 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.02,-1.01,2.39,5.5,28,9.1,,,,,800,Clear,sky is clear,01n
1554843600,2019-04-09 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.87,-0.65,1.75,5.7,50,9.7,,,,,801,Clouds,few clouds,02n
1554847200,2019-04-09 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.19,-1.19,1.25,5,50,,,,,,802,Clouds,scattered clouds,03n
1554850800,2019-04-09 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.2,-1.01,1.02,5.6,40,9.4,,,,,803,Clouds,broken clouds,04n
1554854400,2019-04-10 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.33,-1.2,1.25,6,40,11,,,,,804,Clouds,overcast clouds,04n
1554858000,2019-04-10 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.16,-0.91,0.97,5,20,,,,,,804,Clouds,overcast clouds,04n
1554861600,2019-04-10 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.13,-1.2,0.97,5,20,,,,,,803,Clouds,broken clouds,04n
1554865200,2019-04-10 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.74,-2.04,0.42,5.3,26,8.4,,,,,803,Clouds,broken clouds,04n
1554868800,2019-04-10 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.92,-2.24,0.19,5,27,8.1,,,,,802,Clouds,scattered clouds,03n
1554872400,2019-04-10 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.17,-2.14,-0.14,5,20,,,,,,802,Clouds,scattered clouds,03d
1554876000,2019-04-10 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.14,-1.2,1.05,5,30,9,,,,,802,Clouds,scattered clouds,03d
1554879600,2019-04-10 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.9,-0.57,2.29,6,40,,,,,,801,Clouds,few clouds,02d
1554883200,2019-04-10 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.97,0.47,3.5,5,50,,,,,,803,Clouds,broken clouds,04d
1554886800,2019-04-10 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.81,1.53,4.01,4,40,,,,,,801,Clouds,few clouds,02d
1554890400,2019-04-10 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.48,2.21,4.83,5,20,,,,,,803,Clouds,broken clouds,04d
1554894000,2019-04-10 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.64,3.19,6.05,6,60,,,,,,804,Clouds,overcast clouds,04d
1554897600,2019-04-10 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.35,3.21,7.05,5,60,10,,,,,801,Clouds,few clouds,02d
1554901200,2019-04-10 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.16,4.43,7.39,5,20,,,,,,804,Clouds,overcast clouds,04d
1554904800,2019-04-10 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.52,5.2,6.98,3,50,,,,,,804,Clouds,overcast clouds,04d
1554908400,2019-04-10 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.27,5.16,7.32,4,10,,,,,,804,Clouds,overcast clouds,04d
1554912000,2019-04-10 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.94,4.96,6.76,4,360,,,,,,804,Clouds,overcast clouds,04d
1554915600,2019-04-10 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.44,4.86,6.31,4,360,,,,,,803,Clouds,broken clouds,04d
1554919200,2019-04-10 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.67,2.41,5.21,4,30,8,,,,,803,Clouds,broken clouds,04d
1554922800,2019-04-10 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.94,-0.81,3.72,4,40,,,,,,803,Clouds,broken clouds,04n
1554926400,2019-04-10 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.62,-1.84,2.69,4,10,,,,,,803,Clouds,broken clouds,04n
1554930000,2019-04-10 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.17,-2.61,2.61,5,50,,,,,,801,Clouds,few clouds,02n
1554933600,2019-04-10 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.2,-3.11,2.05,5,50,,,,,,803,Clouds,broken clouds,04n
1554937200,2019-04-10 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.22,-3.24,1.58,6,60,,,,,,802,Clouds,scattered clouds,03n
1554940800,2019-04-11 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.26,-3.44,1.58,5,60,7,,,,,803,Clouds,broken clouds,04n
1554944400,2019-04-11 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.81,-3.44,0.94,5,60,,,,,,802,Clouds,scattered clouds,03n
1554948000,2019-04-11 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.6,-5.01,1.74,4,20,,,,,,803,Clouds,broken clouds,04n
1554951600,2019-04-11 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.19,-5.57,0.19,6,60,,,,,,803,Clouds,broken clouds,04n
1554955200,2019-04-11 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.19,-5.31,0.62,4.3,61,7.7,,,,,803,Clouds,broken clouds,04n
1554958800,2019-04-11 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.34,-6.12,0.62,4,30,,,,,,803,Clouds,broken clouds,04d
1554962400,2019-04-11 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.23,-3.9,1.74,4,60,8,,,,,802,Clouds,scattered clouds,03d
1554966000,2019-04-11 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.34,-0.65,2.95,3,40,,,,,,803,Clouds,broken clouds,04d
1554969600,2019-04-11 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.49,1.1,3.39,2,50,,0.1,,,,500,Rain,light rain,10d
1554973200,2019-04-11 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.91,1.99,5.01,3,40,,0.13,,,,500,Rain,light rain,10d
1554976800,2019-04-11 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.65,3.25,5.45,3,70,,,,,,803,Clouds,broken clouds,04d
1554980400,2019-04-11 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.56,3.9,6.84,5,350,,,,,,803,Clouds,broken clouds,04d
1554984000,2019-04-11 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.12,4.58,6.97,3,350,8,,,,,802,Clouds,scattered clouds,03d
1554987600,2019-04-11 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.67,5,7.69,3,20,,,,,,804,Clouds,overcast clouds,04d
1554991200,2019-04-11 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.93,5.8,8.08,4,30,,,,,,804,Clouds,overcast clouds,04d
1554994800,2019-04-11 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.04,5.91,7.62,4,10,,,,,,803,Clouds,broken clouds,04d
1554998400,2019-04-11 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.74,5.66,7.91,3,90,,,,,,803,Clouds,broken clouds,04d
1555002000,2019-04-11 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.98,4.78,7.11,4,20,,,,,,800,Clear,sky is clear,01d
1555005600,2019-04-11 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.66,1.66,5.41,3,30,6,,,,,800,Clear,sky is clear,01d
1555009200,2019-04-11 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.2,-1.39,4.27,3,60,,,,,,800,Clear,sky is clear,01n
1555012800,2019-04-11 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.14,-2.54,2.14,4,30,,,,,,800,Clear,sky is clear,01n
1555016400,2019-04-11 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.07,-3.34,1.19,3,20,,,,,,800,Clear,sky is clear,01n
1555020000,2019-04-11 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.34,-4.46,1.18,3,20,,,,,,800,Clear,sky is clear,01n
1555023600,2019-04-11 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.67,-4.81,1.02,3,40,,,,,,800,Clear,sky is clear,01n
1555027200,2019-04-12 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-3.02,-5.57,0.47,2,290,3,,,,,800,Clear,sky is clear,01n
1555030800,2019-04-12 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.73,-7.71,0.58,3,10,,,,,,800,Clear,sky is clear,01n
1555034400,2019-04-12 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.52,-8.11,1.18,4,360,,,,,,800,Clear,sky is clear,01n
1555038000,2019-04-12 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-3.54,-8.81,0.68,5,360,,,,,,800,Clear,sky is clear,01n
1555041600,2019-04-12 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-3.93,-7.31,0.07,1.6,289,,,,,,800,Clear,sky is clear,01n
1555045200,2019-04-12 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-3.35,-7.91,0.07,2,40,,,,,,800,Clear,sky is clear,01d
1555048800,2019-04-12 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.1,-5.21,1.19,1,310,3,,,,,800,Clear,sky is clear,01d
1555052400,2019-04-12 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.11,-0.81,4.28,4,50,,,,,,800,Clear,sky is clear,01d
1555056000,2019-04-12 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.55,0.42,6.61,2,200,,,,,,800,Clear,sky is clear,01d
1555059600,2019-04-12 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.96,3.19,7.19,3,20,,,,,,800,Clear,sky is clear,01d
1555063200,2019-04-12 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.06,5.4,8.16,4,30,,,,,,800,Clear,sky is clear,01d
1555066800,2019-04-12 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.95,6.4,9.27,4,60,,,,,,800,Clear,sky is clear,01d
1555070400,2019-04-12 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.68,7.7,9.39,3,20,6,,,,,800,Clear,sky is clear,01d
1555074000,2019-04-12 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.88,7.9,9.36,4,90,,,,,,800,Clear,sky is clear,01d
1555077600,2019-04-12 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.34,8.75,10.09,4,30,,,,,,800,Clear,sky is clear,01d
1555081200,2019-04-12 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.15,8.16,10.65,4,50,,,,,,800,Clear,sky is clear,01d
1555084800,2019-04-12 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.86,7.71,10.47,5,70,,,,,,800,Clear,sky is clear,01d
1555088400,2019-04-12 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.16,6.88,9.83,5,30,,,,,,800,Clear,sky is clear,01d
1555092000,2019-04-12 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.28,4.45,8.21,3,10,7,,,,,800,Clear,sky is clear,01d
1555095600,2019-04-12 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.45,0.06,6.5,4,40,,,,,,800,Clear,sky is clear,01n
1555099200,2019-04-12 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2,-1.51,4.38,4.4,46,5.7,,,,,800,Clear,sky is clear,01n
1555102800,2019-04-12 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.94,-2.04,3.29,3,30,,,,,,800,Clear,sky is clear,01n
1555106400,2019-04-12 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.09,-4.61,3.25,3,20,,,,,,800,Clear,sky is clear,01n
1555110000,2019-04-12 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.61,-5.21,2.69,4,30,,,,,,800,Clear,sky is clear,01n
1555113600,2019-04-13 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.39,-4.46,2.14,3,30,6,,,,,800,Clear,sky is clear,01n
1555117200,2019-04-13 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.04,-5.31,1.29,3,20,,,,,,800,Clear,sky is clear,01n
1555120800,2019-04-13 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.3,-5.61,1.58,4,40,,,,,,800,Clear,sky is clear,01n
1555124400,2019-04-13 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.02,-6.41,1.99,4,20,,,,,,800,Clear,sky is clear,01n
1555128000,2019-04-13 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.46,-7.21,1.49,4.4,43,5.8,,,,,800,Clear,sky is clear,01n
1555131600,2019-04-13 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.9,-7.01,-0.14,1,40,,,,,,800,Clear,sky is clear,01d
1555135200,2019-04-13 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.1,-2.94,3.83,1,220,7,,,,,800,Clear,sky is clear,01d
1555138800,2019-04-13 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.09,-1.76,5.72,2,70,,,,,,800,Clear,sky is clear,01d
1555142400,2019-04-13 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6,1.58,7.95,3.4,76,5.1,,,,,800,Clear,sky is clear,01d
1555146000,2019-04-13 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.13,4.35,7.79,3,80,,,,,,800,Clear,sky is clear,01d
1555149600,2019-04-13 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.63,6.02,10.17,2,60,,,,,,800,Clear,sky is clear,01d
1555153200,2019-04-13 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.49,8.25,10.09,3,350,,,,,,800,Clear,sky is clear,01d
1555156800,2019-04-13 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.21,8.95,10.94,4,20,8,,,,,800,Clear,sky is clear,01d
1555160400,2019-04-13 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.81,9.21,12.05,4,60,,,,,,800,Clear,sky is clear,01d
1555164000,2019-04-13 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.99,10.01,11.89,4,30,,,,,,800,Clear,sky is clear,01d
1555167600,2019-04-13 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.89,9.81,11.99,5,30,,,,,,800,Clear,sky is clear,01d
1555171200,2019-04-13 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.93,9.41,12.05,4,20,,,,,,800,Clear,sky is clear,01d
1555174800,2019-04-13 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.08,8.71,11.5,4,30,,,,,,800,Clear,sky is clear,01d
1555178400,2019-04-13 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.78,4.66,10.21,3,10,7,,,,,800,Clear,sky is clear,01d
1555182000,2019-04-13 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.39,1.11,7.95,5,40,,,,,,800,Clear,sky is clear,01n
1555185600,2019-04-13 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.72,-0.81,6.68,5,50,,,,,,800,Clear,sky is clear,01n
1555189200,2019-04-13 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.18,-2.51,5.32,3,20,,,,,,800,Clear,sky is clear,01n
1555192800,2019-04-13 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.92,-3.91,3.99,3,30,,,,,,800,Clear,sky is clear,01n
1555196400,2019-04-13 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.09,-2.79,2.19,2,30,,,,,,800,Clear,sky is clear,01n
1555200000,2019-04-14 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.82,-3.91,2.14,2,30,6,,,,,800,Clear,sky is clear,01n
1555203600,2019-04-14 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.45,-4.46,1.58,2,20,,,,,,800,Clear,sky is clear,01n
1555207200,2019-04-14 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.15,-5.11,0.47,2,20,,,,,,800,Clear,sky is clear,01n
1555210800,2019-04-14 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.64,-6.51,0.47,2,20,,,,,,800,Clear,sky is clear,01n
1555214400,2019-04-14 04:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-3.06,-7.71,0.47,2,30,,,,,,800,Clear,sky is clear,01n
1555218000,2019-04-14 05:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.52,-6.21,0.47,2,40,,,,,,800,Clear,sky is clear,01d
1555221600,2019-04-14 06:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.9,-3.9,3.83,1,60,4,,,,,800,Clear,sky is clear,01d
1555225200,2019-04-14 07:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,3.86,0.31,6.28,2,350,,,,,,800,Clear,sky is clear,01d
1555228800,2019-04-14 08:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,6.24,2.13,9.06,2,150,,,,,,800,Clear,sky is clear,01d
1555232400,2019-04-14 09:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,7.76,4.91,9.06,2,100,,,,,,800,Clear,sky is clear,01d
1555236000,2019-04-14 10:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.75,6.58,9.79,3,70,,,,,,800,Clear,sky is clear,01d
1555239600,2019-04-14 11:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,9.64,8.7,11.02,4,70,,,,,,800,Clear,sky is clear,01d
1555243200,2019-04-14 12:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.49,8.75,11.5,4,30,8,,,,,800,Clear,sky is clear,01d
1555246800,2019-04-14 13:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.91,9.41,12.32,5,80,,,,,,800,Clear,sky is clear,01d
1555250400,2019-04-14 14:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.46,10.31,12.61,4,70,,,,,,800,Clear,sky is clear,01d
1555254000,2019-04-14 15:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.36,9.86,12.87,4,40,,,,,,800,Clear,sky is clear,01d
1555257600,2019-04-14 16:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,11.22,9.81,12.69,3,100,,,,,,800,Clear,sky is clear,01d
1555261200,2019-04-14 17:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,10.4,9.28,11.52,3,70,,,,,,800,Clear,sky is clear,01d
1555264800,2019-04-14 18:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,8.48,5.71,10.4,2,10,7,,,,,800,Clear,sky is clear,01d
1555268400,2019-04-14 19:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,5.19,1.56,8.8,3,30,,,,,,800,Clear,sky is clear,01n
1555272000,2019-04-14 20:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,4.25,-0.11,7.14,4,40,,,,,,800,Clear,sky is clear,01n
1555275600,2019-04-14 21:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,2.23,-0.91,5.47,2,30,,,,,,800,Clear,sky is clear,01n
1555279200,2019-04-14 22:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,1.7,-1.91,4.88,4,200,,,,,,800,Clear,sky is clear,01n
1555282800,2019-04-14 23:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,0.11,-2.79,3.25,3,30,,,,,,800,Clear,sky is clear,01n
1555286400,2019-04-15 00:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-0.72,-5.01,2.14,2,20,5,,,,,800,Clear,sky is clear,01n
1555290000,2019-04-15 01:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.17,-3.9,2.69,2,20,,,,,,800,Clear,sky is clear,01n
1555293600,2019-04-15 02:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-1.95,-5.61,2.14,2,30,,,,,,800,Clear,sky is clear,01n
1555297200,2019-04-15 03:00:00 +0000 UTC,7200,Oslo,59.913869,10.752245,-2.28,-5.81,0.47,1,10,,,,,,800,Clear,sky is clear,01n
